"Fecha","Cierre","Apertura","Máximo","Mínimo","Vol.","% var."
"08.11.2005","7.625","7.610","7.680","7.540","19.92K","0.26%"
"07.11.2005","7.605","7.565","7.610","7.450","17.92K","0.42%"
"04.11.2005","7.573","7.620","7.700","7.475","22.63K","-0.66%"
"03.11.2005","7.623","7.550","7.630","7.515","13.57K","0.83%"
"02.11.2005","7.560","7.490","7.580","7.430","12.62K","1.20%"
"01.11.2005","7.470","7.590","7.620","7.410","27.99K","-1.45%"
"31.10.2005","7.580","7.835","7.845","7.575","26.46K","-3.07%"
"28.10.2005","7.820","7.860","7.885","7.720","18.85K","-0.26%"
"27.10.2005","7.840","7.860","7.945","7.805","14.30K","-0.29%"
"26.10.2005","7.863","7.825","7.925","7.820","15.05K","0.49%"
"25.10.2005","7.825","7.695","7.870","7.685","16.40K","1.52%"
"24.10.2005","7.708","7.690","7.760","7.640","12.01K","0.17%"
"21.10.2005","7.695","7.655","7.700","7.570","16.09K","0.52%"
"20.10.2005","7.655","7.650","7.705","7.530","19.30K","0.20%"
"19.10.2005","7.640","7.830","7.835","7.610","22.74K","-2.49%"
"18.10.2005","7.835","7.850","7.890","7.785","13.74K","-0.51%"
"17.10.2005","7.875","7.840","7.925","7.835","16.72K","0.17%"
"14.10.2005","7.862","7.740","7.890","7.640","21.83K","1.64%"
"13.10.2005","7.735","7.830","7.830","7.695","22.01K","-1.31%"
"12.10.2005","7.838","7.870","7.925","7.800","20.28K","-0.47%"
"11.10.2005","7.875","7.840","7.955","7.780","20.46K","0.38%"
"10.10.2005","7.845","7.775","7.890","7.745","18.85K","0.97%"
"07.10.2005","7.770","7.600","7.785","7.580","25.91K","2.30%"
"06.10.2005","7.595","7.475","7.630","7.420","22.42K","1.56%"
"05.10.2005","7.478","7.420","7.485","7.360","15.98K","0.71%"
"04.10.2005","7.425","7.455","7.510","7.390","14.48K","-0.40%"
"03.10.2005","7.455","7.480","7.495","7.400","16.76K","-0.76%"
"30.09.2005","7.512","7.550","7.645","7.490","26.71K","-0.57%"
"29.09.2005","7.555","7.410","7.570","7.390","29.39K","2.05%"
"28.09.2005","7.403","7.325","7.435","7.295","16.84K","1.02%"
"27.09.2005","7.328","7.375","7.400","7.240","16.47K","-0.50%"
"26.09.2005","7.365","7.330","7.415","7.235","20.54K","0.41%"
"23.09.2005","7.335","7.410","7.425","7.280","16.54K","-1.08%"
"22.09.2005","7.415","7.400","7.525","7.355","23.60K","0.00%"
"21.09.2005","7.415","7.375","7.450","7.320","17.03K","0.54%"
"20.09.2005","7.375","7.400","7.465","7.330","23.51K","-0.31%"
"19.09.2005","7.398","7.290","7.500","7.265","40.41K","1.51%"
"16.09.2005","7.288","7.080","7.320","7.070","42.85K","2.97%"
"15.09.2005","7.078","7.045","7.140","6.985","25.52K","0.47%"
"14.09.2005","7.045","7.010","7.070","6.995","8.87K","0.57%"
"13.09.2005","7.005","7.055","7.085","6.910","14.53K","-0.78%"
"12.09.2005","7.060","7.075","7.140","7.010","9.54K","-0.07%"
"09.09.2005","7.065","7.025","7.095","7.000","8.56K","0.53%"
"08.09.2005","7.028","7.110","7.170","7.010","18.06K","-1.26%"
"07.09.2005","7.118","7.100","7.155","7.075","10.61K","0.28%"
"06.09.2005","7.098","7.100","7.140","7.040","13.78K","0.61%"
"02.09.2005","7.055","7.040","7.125","7.005","15.21K","0.24%"
"01.09.2005","7.038","6.855","7.070","6.855","32.73K","2.67%"
"31.08.2005","6.855","6.780","6.865","6.760","15.72K","1.33%"
"30.08.2005","6.765","6.800","6.825","6.705","32.96K","0.52%"
"29.08.2005","6.730","6.755","6.810","6.725","19.60K","-0.18%"
"26.08.2005","6.742","6.835","6.865","6.720","21.73K","-1.32%"
"25.08.2005","6.832","6.930","6.965","6.790","27.63K","-1.30%"
"24.08.2005","6.922","6.975","7.020","6.880","30.08K","-0.66%"
"23.08.2005","6.968","7.060","7.095","6.945","21.11K","-1.30%"
"22.08.2005","7.060","7.000","7.100","6.975","15.27K","0.74%"
"19.08.2005","7.008","7.005","7.030","6.955","10.49K","0.14%"
"18.08.2005","6.998","6.995","7.035","6.955","10.96K","0.07%"
"17.08.2005","6.993","7.040","7.055","6.950","12.59K","-0.71%"
"16.08.2005","7.043","6.970","7.055","6.950","10.20K","1.12%"
"15.08.2005","6.965","7.095","7.125","6.925","23.83K","-1.76%"
"12.08.2005","7.090","7.190","7.255","7.065","15.85K","-1.29%"
"11.08.2005","7.183","7.085","7.220","7.085","23.53K","1.48%"
"10.08.2005","7.078","7.035","7.105","7.035","10.86K","0.61%"
"09.08.2005","7.035","7.020","7.050","6.960","16.28K","0.29%"
"08.08.2005","7.015","7.145","7.175","6.980","19.53K","-2.00%"
"05.08.2005","7.158","7.250","7.265","7.140","16.89K","-1.30%"
"04.08.2005","7.252","7.295","7.315","7.180","16.85K","-0.75%"
"03.08.2005","7.307","7.270","7.330","7.235","11.80K","0.62%"
"02.08.2005","7.262","7.300","7.320","7.245","17.59K","-0.59%"
"01.08.2005","7.305","7.250","7.330","7.245","16.25K","0.59%"
"29.07.2005","7.262","7.190","7.270","7.150","23.77K","0.86%"
"28.07.2005","7.200","7.055","7.230","7.050","19.59K","2.27%"
"27.07.2005","7.040","7.020","7.075","6.965","13.13K","0.31%"
"26.07.2005","7.018","7.140","7.145","7.010","15.68K","-1.71%"
"25.07.2005","7.140","7.105","7.155","7.095","7.12K","0.35%"
"22.07.2005","7.115","7.140","7.185","7.090","9.65K","-0.28%"
"21.07.2005","7.135","7.075","7.215","7.075","18.85K","0.95%"
"20.07.2005","7.068","6.985","7.110","6.975","15.15K","1.19%"
"19.07.2005","6.985","7.005","7.050","6.950","11.12K","-0.29%"
"18.07.2005","7.005","7.000","7.055","6.985","7.36K","0.21%"
"15.07.2005","6.990","6.995","7.055","6.965","10.35K","-0.07%"
"14.07.2005","6.995","7.060","7.120","6.955","19.27K","-1.06%"
"13.07.2005","7.070","7.080","7.125","7.050","9.63K","-0.21%"
"12.07.2005","7.085","7.105","7.180","7.040","0.00K","-0.28%"
"11.07.2005","7.105","7.055","7.130","7.050","8.92K","1.07%"
"08.07.2005","7.030","7.000","7.070","6.940","12.96K","0.64%"
"07.07.2005","6.985","6.970","7.090","6.960","14.39K","0.43%"
"06.07.2005","6.955","6.910","6.995","6.900","12.98K","1.24%"
"05.07.2005","6.870","6.930","6.950","6.860","17.23K","-0.36%"
"01.07.2005","6.895","7.095","7.095","6.850","35.97K","-2.54%"
"30.06.2005","7.075","7.115","7.200","7.035","24.36K","-0.42%"
"29.06.2005","7.105","7.135","7.150","7.060","31.14K","0.13%"
"28.06.2005","7.096","7.230","7.240","7.090","12.59K","-2.02%"
"27.06.2005","7.242","7.280","7.300","7.215","20.66K","-0.52%"
"24.06.2005","7.280","7.275","7.340","7.230","21.02K","0.10%"
"23.06.2005","7.273","7.260","7.320","7.190","26.49K","0.21%"
"22.06.2005","7.258","7.295","7.320","7.195","11.20K","-0.47%"
"21.06.2005","7.292","7.300","7.310","7.170","23.63K","-0.14%"
"20.06.2005","7.302","7.335","7.480","7.265","19.53K","-0.45%"
"17.06.2005","7.335","7.370","7.440","7.320","14.29K","-0.47%"
"16.06.2005","7.370","7.330","7.445","7.320","16.44K","0.55%"
"15.06.2005","7.330","7.280","7.400","7.270","13.55K","0.69%"
"14.06.2005","7.280","7.270","7.315","7.240","11.76K","0.21%"
"13.06.2005","7.265","7.295","7.330","7.195","7.99K","-0.32%"
"10.06.2005","7.288","7.270","7.310","7.155","17.43K","0.25%"
"09.06.2005","7.270","7.430","7.450","7.210","36.87K","-2.74%"
"08.06.2005","7.475","7.455","7.530","7.410","12.59K","0.40%"
"07.06.2005","7.445","7.540","7.565","7.420","17.11K","-1.26%"
"06.06.2005","7.540","7.480","7.620","7.465","15.88K","0.40%"
"03.06.2005","7.510","7.545","7.615","7.490","17.46K","-0.46%"
"02.06.2005","7.545","7.500","7.630","7.470","20.36K","0.33%"
"01.06.2005","7.520","7.425","7.610","7.390","38.29K","0.91%"
"31.05.2005","7.452","7.240","7.500","7.140","42.25K","1.94%"
"27.05.2005","7.310","7.165","7.315","7.120","26.60K","2.07%"
"26.05.2005","7.162","7.140","7.240","7.045","19.44K","0.34%"
"25.05.2005","7.138","7.010","7.155","7.000","18.52K","1.93%"
"24.05.2005","7.003","6.970","7.115","6.960","11.01K","0.47%"
"23.05.2005","6.970","6.965","7.035","6.950","8.22K","0.22%"
"20.05.2005","6.955","7.135","7.160","6.945","20.49K","-2.59%"
"19.05.2005","7.140","7.205","7.245","7.110","11.73K","-0.90%"
"18.05.2005","7.205","7.040","7.235","7.030","23.17K","2.27%"
"17.05.2005","7.045","6.965","7.085","6.950","13.68K","1.25%"
"16.05.2005","6.958","6.950","6.990","6.895","9.49K","0.26%"
"13.05.2005","6.940","6.965","6.980","6.880","9.27K","-0.36%"
"12.05.2005","6.965","7.085","7.090","6.930","14.26K","-1.83%"
"11.05.2005","7.095","7.115","7.135","7.005","14.13K","-0.28%"
"10.05.2005","7.115","7.080","7.175","7.040","13.71K","0.49%"
"09.05.2005","7.080","6.950","7.120","6.945","15.51K","1.65%"
"06.05.2005","6.965","7.060","7.090","6.900","19.04K","-1.39%"
"05.05.2005","7.063","7.030","7.100","6.985","19.88K","0.71%"
"04.05.2005","7.013","6.880","7.050","6.865","17.06K","1.89%"
"03.05.2005","6.883","6.875","6.915","6.820","12.69K","0.12%"
"02.05.2005","6.875","6.970","6.995","6.810","21.30K","-0.94%"
"29.04.2005","6.940","6.965","7.060","6.900","30.15K","-0.12%"
"28.04.2005","6.948","7.190","7.195","6.910","37.67K","-2.62%"
"27.04.2005","7.135","7.250","7.260","7.085","23.72K","-1.65%"
"26.04.2005","7.255","7.250","7.320","7.210","29.63K","-0.07%"
"25.04.2005","7.260","7.275","7.300","7.205","12.14K","-0.21%"
"22.04.2005","7.275","7.215","7.335","7.210","11.46K","0.80%"
"21.04.2005","7.217","7.335","7.345","7.190","19.88K","-1.64%"
"20.04.2005","7.337","7.230","7.360","7.200","17.95K","1.20%"
"19.04.2005","7.250","7.045","7.265","7.010","20.58K","2.91%"
"18.04.2005","7.045","7.010","7.090","6.950","10.85K","0.33%"
"15.04.2005","7.022","7.040","7.095","6.980","12.33K","-0.54%"
"14.04.2005","7.060","7.220","7.230","7.010","16.29K","-2.28%"
"13.04.2005","7.225","7.150","7.270","7.070","17.06K","0.98%"
"12.04.2005","7.155","7.255","7.310","7.100","12.99K","-1.38%"
"11.04.2005","7.255","7.160","7.300","7.135","14.61K","1.26%"
"08.04.2005","7.165","7.070","7.170","7.015","11.81K","1.27%"
"07.04.2005","7.075","7.120","7.175","7.060","9.24K","-0.63%"
"06.04.2005","7.120","7.040","7.155","7.030","11.01K","1.09%"
"05.04.2005","7.043","7.035","7.095","6.960","8.57K","0.27%"
"04.04.2005","7.024","7.020","7.045","6.920","9.51K","0.34%"
"01.04.2005","7.000","7.185","7.190","6.955","18.15K","-2.51%"
"31.03.2005","7.180","7.145","7.225","7.110","14.26K","0.46%"
"30.03.2005","7.147","6.985","7.170","6.970","16.74K","2.36%"
"29.03.2005","6.982","6.915","7.020","6.900","9.29K","1.04%"
"28.03.2005","6.910","6.945","6.965","6.830","16.26K","-0.40%"
"24.03.2005","6.938","6.975","7.020","6.915","13.21K","-0.67%"
"23.03.2005","6.985","7.085","7.100","6.910","18.82K","-1.31%"
"22.03.2005","7.078","7.120","7.165","7.050","11.50K","-0.48%"
"21.03.2005","7.112","7.385","7.390","7.065","22.39K","-3.85%"
"18.03.2005","7.397","7.420","7.420","7.285","13.58K","-0.14%"
"17.03.2005","7.407","7.452","7.495","7.340","13.47K","-0.60%"
"16.03.2005","7.452","7.400","7.485","7.390","11.97K","0.61%"
"15.03.2005","7.407","7.410","7.530","7.300","15.76K","-0.04%"
"14.03.2005","7.410","7.550","7.565","7.375","15.89K","-2.11%"
"11.03.2005","7.570","7.540","7.620","7.430","22.60K","0.57%"
"10.03.2005","7.527","7.645","7.670","7.495","14.53K","-1.48%"
"09.03.2005","7.640","7.540","7.680","7.460","15.38K","1.35%"
"08.03.2005","7.538","7.400","7.610","7.395","15.71K","1.93%"
"07.03.2005","7.395","7.385","7.465","7.340","7.75K","0.14%"
"04.03.2005","7.385","7.260","7.435","7.190","17.19K","1.65%"
"03.03.2005","7.265","7.335","7.380","7.240","13.15K","-1.06%"
"02.03.2005","7.343","7.270","7.380","7.100","15.12K","1.07%"
"01.03.2005","7.265","7.390","7.390","7.210","14.04K","-1.76%"
"28.02.2005","7.395","7.365","7.495","7.320","16.88K","0.79%"
"25.02.2005","7.337","7.420","7.420","7.230","25.06K","-0.62%"
"24.02.2005","7.383","7.430","7.495","7.285","36.10K","-0.81%"
"23.02.2005","7.443","7.530","7.560","7.275","29.18K","-1.02%"
"22.02.2005","7.520","7.390","7.570","7.365","22.80K","1.39%"
"18.02.2005","7.417","7.350","7.455","7.320","13.42K","0.64%"
"17.02.2005","7.370","7.270","7.430","7.175","18.63K","1.59%"
"16.02.2005","7.255","7.335","7.360","7.115","22.66K","-1.43%"
"15.02.2005","7.360","7.340","7.405","7.210","25.51K","0.27%"
"14.02.2005","7.340","7.195","7.350","7.195","20.57K","1.80%"
"11.02.2005","7.210","6.960","7.240","6.945","31.65K","3.52%"
"10.02.2005","6.965","6.600","6.980","6.570","32.05K","5.69%"
"09.02.2005","6.590","6.555","6.610","6.495","12.63K","0.50%"
"08.02.2005","6.557","6.560","6.600","6.490","14.30K","0.03%"
"07.02.2005","6.555","6.630","6.700","6.540","12.41K","-1.21%"
"04.02.2005","6.635","6.675","6.710","6.605","7.57K","-0.63%"
"03.02.2005","6.677","6.750","6.780","6.590","12.20K","-1.08%"
"02.02.2005","6.750","6.735","6.820","6.720","10.31K","0.30%"
"01.02.2005","6.730","6.755","6.780","6.680","8.88K","-0.25%"
"31.01.2005","6.747","6.785","6.790","6.620","15.14K","-0.71%"
"28.01.2005","6.795","6.820","6.880","6.750","11.42K","-0.37%"
"27.01.2005","6.820","6.805","6.835","6.725","10.34K","0.22%"
"26.01.2005","6.805","6.700","6.850","6.695","0.00K","1.80%"
"25.01.2005","6.685","6.855","6.870","6.680","13.79K","-2.55%"
"24.01.2005","6.860","6.805","6.890","6.790","11.31K","0.70%"
"21.01.2005","6.812","6.565","6.830","6.550","18.68K","3.87%"
"20.01.2005","6.558","6.620","6.640","6.470","11.44K","-1.01%"
"19.01.2005","6.625","6.650","6.745","6.605","9.26K","-0.45%"
"18.01.2005","6.655","6.595","6.680","6.565","6.86K","0.91%"
"14.01.2005","6.595","6.750","6.775","6.580","11.00K","-2.22%"
"13.01.2005","6.745","6.730","6.775","6.680","9.54K","0.03%"
"12.01.2005","6.743","6.650","6.750","6.600","11.20K","1.58%"
"11.01.2005","6.638","6.460","6.670","6.450","15.64K","2.91%"
"10.01.2005","6.450","6.450","6.500","6.420","0.03K","0.03%"
"07.01.2005","6.448","6.460","6.595","6.390","14.73K","-0.11%"
"06.01.2005","6.455","6.540","6.565","6.410","11.65K","-1.22%"
"05.01.2005","6.535","6.460","6.590","6.410","13.66K","1.29%"
"04.01.2005","6.452","6.520","6.545","6.350","17.66K","-0.85%"
"03.01.2005","6.507","6.840","6.840","6.490","19.99K","-4.83%"
"30.12.2004","6.837","6.835","6.885","6.800","6.13K","0.15%"
"29.12.2004","6.827","7.050","7.060","6.800","13.23K","-3.27%"
"28.12.2004","7.058","7.010","7.075","6.960","8.05K","0.76%"
"27.12.2004","7.005","6.945","7.090","6.935","7.80K","1.30%"
"23.12.2004","6.915","6.850","6.975","6.835","7.65K","1.17%"
"22.12.2004","6.835","6.925","6.965","6.820","8.75K","-1.33%"
"21.12.2004","6.927","6.870","6.935","6.830","0.02K","0.90%"
"20.12.2004","6.865","6.815","6.955","6.815","11.94K","0.91%"
"17.12.2004","6.803","6.720","6.820","6.665","12.67K","1.13%"
"16.12.2004","6.727","6.910","6.970","6.700","18.48K","-2.22%"
"15.12.2004","6.880","6.760","6.955","6.735","12.54K","1.85%"
"14.12.2004","6.755","6.860","6.900","6.680","12.54K","-1.10%"
"13.12.2004","6.830","6.740","6.930","6.740","16.91K","1.29%"
"10.12.2004","6.743","6.800","6.865","6.640","21.25K","-0.84%"
"09.12.2004","6.800","7.160","7.220","6.620","37.25K","-4.83%"
"08.12.2004","7.145","7.890","7.890","7.030","47.34K","-9.38%"
"07.12.2004","7.885","7.965","7.980","7.860","9.67K","-0.98%"
"06.12.2004","7.963","8.080","8.080","7.935","10.00K","-0.99%"
"03.12.2004","8.043","7.960","8.090","7.840","16.47K","1.04%"
"02.12.2004","7.960","8.090","8.235","7.915","27.59K","-1.49%"
"01.12.2004","8.080","7.770","8.130","7.765","24.61K","3.90%"
"30.11.2004","7.777","7.820","7.870","7.710","14.02K","-0.61%"
"29.11.2004","7.825","7.690","7.855","7.660","33.72K","2.78%"
"24.11.2004","7.613","7.580","7.630","7.540","25.92K","0.77%"
"23.11.2004","7.555","7.570","7.615","7.505","44.16K","-0.22%"
"22.11.2004","7.572","7.600","7.660","7.565","22.67K","-0.37%"
"19.11.2004","7.600","7.560","7.650","7.500","19.94K","0.64%"
"18.11.2004","7.552","7.660","7.750","7.510","20.76K","-1.47%"
"17.11.2004","7.665","7.580","7.680","7.550","14.96K","0.96%"
"16.11.2004","7.592","7.555","7.630","7.480","15.85K","0.26%"
"15.11.2004","7.572","7.620","7.660","7.495","11.22K","-0.66%"
"12.11.2004","7.622","7.490","7.670","7.435","13.79K","1.94%"
"11.11.2004","7.477","7.405","7.490","7.405","5.71K","0.77%"
"10.11.2004","7.420","7.520","7.555","7.360","19.20K","-1.53%"
"09.11.2004","7.535","7.495","7.585","7.435","12.49K","0.64%"
"08.11.2004","7.487","7.520","7.580","7.420","12.14K","-0.24%"
"05.11.2004","7.505","7.375","7.520","7.280","22.89K","1.65%"
"04.11.2004","7.383","7.150","7.490","7.150","25.84K","3.14%"
"03.11.2004","7.158","7.025","7.190","6.985","12.99K","1.97%"
"02.11.2004","7.020","7.310","7.330","6.920","22.64K","-4.23%"
"01.11.2004","7.330","7.340","7.380","7.235","10.62K","0.34%"
"29.10.2004","7.305","7.180","7.330","7.120","14.02K","1.57%"
"28.10.2004","7.192","7.200","7.250","7.060","16.41K","-0.14%"
"27.10.2004","7.202","7.350","7.445","7.170","18.23K","-1.88%"
"26.10.2004","7.340","7.367","7.390","7.250","12.43K","-0.54%"
"25.10.2004","7.380","7.370","7.530","7.350","11.00K","0.64%"
"22.10.2004","7.333","7.310","7.370","7.200","11.19K","0.31%"
"21.10.2004","7.310","7.340","7.420","7.195","19.01K","-0.57%"
"20.10.2004","7.352","7.200","7.385","7.150","21.82K","2.18%"
"19.10.2004","7.195","6.985","7.210","6.910","13.24K","2.98%"
"18.10.2004","6.987","7.100","7.110","6.970","11.06K","-1.73%"
"15.10.2004","7.110","7.060","7.170","7.030","13.31K","0.78%"
"14.10.2004","7.055","6.950","7.110","6.950","14.34K","2.25%"
"13.10.2004","6.900","7.070","7.080","6.800","23.22K","-2.20%"
"12.10.2004","7.055","7.240","7.265","6.960","20.64K","-2.72%"
"11.10.2004","7.252","7.300","7.320","7.190","6.58K","-0.59%"
"08.10.2004","7.295","7.210","7.340","7.170","15.11K","1.08%"
"07.10.2004","7.217","7.245","7.300","7.165","13.66K","-0.39%"
"06.10.2004","7.245","7.100","7.280","7.085","25.87K","2.01%"
"05.10.2004","7.102","6.780","7.135","6.720","23.29K","4.98%"
"04.10.2004","6.765","6.935","6.985","6.720","15.21K","-2.56%"
"01.10.2004","6.943","6.955","7.000","6.880","15.87K","0.07%"
"30.09.2004","6.938","6.690","6.980","6.665","29.98K","3.63%"
"29.09.2004","6.695","6.610","6.750","6.570","17.27K","1.29%"
"28.09.2004","6.610","6.550","6.680","6.535","11.03K","0.92%"
"27.09.2004","6.550","6.420","6.570","6.395","13.12K","1.95%"
"24.09.2004","6.425","6.470","6.510","6.395","10.24K","-0.70%"
"23.09.2004","6.470","6.375","6.490","6.365","12.71K","1.49%"
"22.09.2004","6.375","6.365","6.405","6.275","8.35K","0.03%"
"21.09.2004","6.373","6.280","6.400","6.265","9.43K","1.48%"
"20.09.2004","6.280","6.288","6.295","6.225","3.71K","-0.13%"
"17.09.2004","6.288","6.315","6.325","6.210","6.57K","-0.47%"
"16.09.2004","6.318","6.295","6.355","6.260","8.07K","0.29%"
"15.09.2004","6.300","6.240","6.325","6.170","9.81K","1.12%"
"14.09.2004","6.230","6.250","6.310","6.210","11.08K","0.24%"
"13.09.2004","6.215","6.175","6.260","6.070","12.52K","0.81%"
"10.09.2004","6.165","6.190","6.255","6.150","12.71K","-0.37%"
"09.09.2004","6.188","6.220","6.280","6.115","14.28K","-0.39%"
"08.09.2004","6.212","6.235","6.280","6.100","19.71K","-0.37%"
"07.09.2004","6.235","6.605","6.625","6.205","30.34K","-5.39%"
"03.09.2004","6.590","6.820","6.830","6.500","16.70K","-3.23%"
"02.09.2004","6.810","6.810","6.855","6.750","6.71K","-0.29%"
"01.09.2004","6.830","6.800","6.850","6.740","7.27K","0.26%"
"31.08.2004","6.812","6.760","6.830","6.705","10.63K","0.96%"
"30.08.2004","6.747","6.630","6.865","6.625","20.27K","1.81%"
"27.08.2004","6.627","6.715","6.770","6.610","17.20K","-0.76%"
"26.08.2004","6.678","6.635","6.700","6.575","13.95K","0.98%"
"25.08.2004","6.613","6.575","6.670","6.550","18.71K","0.55%"
"24.08.2004","6.577","6.745","6.750","6.540","20.79K","-2.49%"
"23.08.2004","6.745","6.870","6.870","6.665","15.98K","-1.82%"
"20.08.2004","6.870","6.820","7.010","6.775","19.93K","0.73%"
"19.08.2004","6.820","6.845","6.940","6.805","15.99K","-0.25%"
"18.08.2004","6.837","6.740","6.880","6.630","13.61K","1.59%"
"17.08.2004","6.730","6.737","6.785","6.660","8.65K","-0.10%"
"16.08.2004","6.737","6.635","6.785","6.635","7.99K","1.69%"
"13.08.2004","6.625","6.590","6.665","6.490","9.48K","1.04%"
"12.08.2004","6.557","6.520","6.650","6.490","9.22K","0.46%"
"11.08.2004","6.527","6.720","6.745","6.460","16.66K","-2.90%"
"10.08.2004","6.722","6.700","6.825","6.685","8.11K","-0.22%"
"09.08.2004","6.737","6.755","6.780","6.580","9.14K","-0.56%"
"06.08.2004","6.775","6.750","6.900","6.680","14.17K","0.37%"
"05.08.2004","6.750","6.730","6.765","6.640","10.28K","0.19%"
"04.08.2004","6.737","6.690","6.830","6.575","14.01K","0.78%"
"03.08.2004","6.685","6.605","6.695","6.480","14.06K","0.98%"
"02.08.2004","6.620","6.585","6.705","6.540","9.36K","0.91%"
"30.07.2004","6.560","6.365","6.650","6.340","20.19K","3.23%"
"29.07.2004","6.355","6.370","6.410","6.235","11.06K","-0.28%"
"28.07.2004","6.373","6.250","6.385","6.110","16.65K","2.02%"
"27.07.2004","6.247","6.245","6.300","6.160","11.35K","0.03%"
"26.07.2004","6.245","6.345","6.365","6.165","12.54K","-1.58%"
"23.07.2004","6.345","6.445","6.445","6.240","13.56K","-1.29%"
"22.07.2004","6.428","6.415","6.510","6.350","8.21K","0.28%"
"21.07.2004","6.410","6.615","6.615","6.340","15.77K","-3.06%"
"20.07.2004","6.612","6.595","6.655","6.445","13.01K","0.18%"
"19.07.2004","6.600","6.705","6.780","6.565","9.67K","-1.86%"
"16.07.2004","6.725","6.660","6.760","6.600","10.33K","0.93%"
"15.07.2004","6.663","6.615","6.695","6.540","14.21K","0.77%"
"14.07.2004","6.612","6.400","6.625","6.390","17.02K","3.44%"
"13.07.2004","6.392","6.542","6.545","6.280","15.21K","-2.29%"
"12.07.2004","6.542","6.500","6.585","6.450","9.43K","1.03%"
"09.07.2004","6.475","6.415","6.570","6.375","14.40K","0.62%"
"08.07.2004","6.435","6.130","6.470","6.105","28.65K","5.06%"
"07.07.2004","6.125","5.985","6.160","5.985","10.92K","2.42%"
"06.07.2004","5.980","6.010","6.080","5.890","10.33K","-0.58%"
"02.07.2004","6.015","5.965","6.080","5.835","11.35K","1.04%"
"01.07.2004","5.953","5.830","5.975","5.820","10.30K","2.73%"
"30.06.2004","5.795","5.865","6.015","5.730","17.62K","-1.33%"
"29.06.2004","5.873","5.945","5.970","5.815","22.25K","-0.42%"
"28.06.2004","5.898","6.120","6.195","5.880","18.89K","-3.74%"
"25.06.2004","6.127","6.169","6.190","6.090","16.99K","-0.78%"
"24.06.2004","6.175","5.875","6.200","5.860","26.30K","5.11%"
"23.06.2004","5.875","5.860","5.935","5.830","12.35K","0.14%"
"22.06.2004","5.867","5.875","5.925","5.795","17.06K","0.12%"
"21.06.2004","5.860","5.980","6.050","5.740","15.71K","-2.06%"
"18.06.2004","5.983","5.925","6.045","5.860","12.01K","0.98%"
"17.06.2004","5.925","5.730","5.930","5.710","13.93K","3.49%"
"16.06.2004","5.725","5.740","5.775","5.635","10.20K","-0.17%"
"15.06.2004","5.735","5.650","5.770","5.630","10.61K","1.36%"
"14.06.2004","5.658","5.720","5.785","5.630","9.50K","-1.57%"
"10.06.2004","5.748","5.640","5.755","5.600","10.53K","2.04%"
"09.06.2004","5.633","5.770","5.820","5.610","15.99K","-2.37%"
"08.06.2004","5.770","5.895","5.945","5.740","12.48K","-2.20%"
"07.06.2004","5.900","5.820","5.925","5.810","9.57K","1.55%"
"04.06.2004","5.810","5.735","5.835","5.650","9.98K","1.31%"
"03.06.2004","5.735","5.810","5.880","5.715","11.57K","-1.76%"
"02.06.2004","5.838","6.060","6.125","5.800","16.93K","-3.58%"
"01.06.2004","6.055","6.145","6.200","6.040","14.80K","-0.90%"
"28.05.2004","6.110","6.200","6.250","6.030","11.20K","-1.37%"
"27.05.2004","6.195","6.055","6.220","6.055","12.42K","2.31%"
"26.05.2004","6.055","6.085","6.170","6.010","10.47K","-0.49%"
"25.05.2004","6.085","6.010","6.110","5.960","13.29K","1.47%"
"24.05.2004","5.997","5.885","6.020","5.785","9.90K","2.16%"
"21.05.2004","5.870","5.780","5.960","5.780","10.37K","1.56%"
"20.05.2004","5.780","5.930","5.930","5.770","7.38K","-2.48%"
"19.05.2004","5.927","5.665","5.940","5.660","15.40K","4.35%"
"18.05.2004","5.680","5.685","5.775","5.625","8.96K","0.09%"
"17.05.2004","5.675","5.735","5.905","5.635","19.63K","-0.93%"
"14.05.2004","5.728","5.615","5.750","5.560","8.93K","2.01%"
"13.05.2004","5.615","5.580","5.650","5.510","11.75K","0.90%"
"12.05.2004","5.565","5.560","5.730","5.555","13.42K","0.76%"
"11.05.2004","5.523","5.780","5.830","5.500","14.54K","-4.20%"
"10.05.2004","5.765","5.595","5.775","5.455","12.16K","2.95%"
"07.05.2004","5.600","5.820","5.915","5.585","19.41K","-3.95%"
"06.05.2004","5.830","6.130","6.140","5.770","16.14K","-4.66%"
"05.05.2004","6.115","6.090","6.170","6.030","9.64K","1.11%"
"04.05.2004","6.048","6.040","6.175","6.010","15.22K","0.33%"
"03.05.2004","6.028","6.165","6.165","5.860","11.61K","-1.02%"
"30.04.2004","6.090","5.850","6.150","5.850","18.91K","4.32%"
"29.04.2004","5.838","5.880","5.990","5.555","37.21K","-0.49%"
"28.04.2004","5.867","6.235","6.290","5.825","25.53K","-5.90%"
"27.04.2004","6.235","6.180","6.300","6.175","25.13K","1.00%"
"26.04.2004","6.173","6.180","6.245","6.150","16.36K","0.16%"
"23.04.2004","6.163","6.050","6.205","6.050","19.75K","2.24%"
"22.04.2004","6.028","6.145","6.265","6.000","31.03K","-2.30%"
"21.04.2004","6.170","6.940","6.950","6.140","39.84K","-11.16%"
"20.04.2004","6.945","7.210","7.230","6.895","17.89K","-3.68%"
"19.04.2004","7.210","7.165","7.300","7.160","10.20K","0.91%"
